nuts2_id,year,gdp_mio_eur,gdp_eur,gdp_pc,log_gdp_pc,gdp_pc_growth,gdp_pc_pps,log_gdp_pc_pps,gdp_pc_pps_growth,gdp_volume_index,gdp_pc_real,log_gdp_pc_real,gdp_pc_real_growth
RO22,2012,,,,,,12600,9.441452093,7.410797215,88,6185.301632,8.729931052,-2.024816083
RO22,2013,,,,,,12800,9.45720045,1.574835697,93.7,6585.940488,8.792692427,6.276137477
RO22,2014,16997.23,1.699723e+10,,,,13300,9.495519314,3.83188643,97.9,6881.148066,8.836540787,4.384836029
RO22,2015,17118.87,1.711887e+10,,,,13300,9.495519314,0,100,7028.751855,8.857764423,2.122363645
RO22,2016,17498.97,1.749897e+10,7084.981869,8.865732593,,13900,9.539644119,4.412480491,100.8,7084.981869,8.865732593,0.7968169649
RO22,2017,19094.01,1.909401e+10,7802.167313,8.962156835,9.64242416,15200,9.629050707,8.940658772,106.6,7492.649477,8.921677749,5.594515609
RO22,2018,21178.21,2.117821e+10,8740.278301,9.07569731,11.35404757,16600,9.717157974,8.810726751,111.4,7830.029566,8.965721565,4.404381576
RO22,2019,22244.16,2.224416e+10,9283.210589,9.135962735,6.02654242,17500,9.76995616,5.279818557,112.4,7900.317085,8.974658175,0.8936609966
RO22,2020,21253.72,2.125372e+10,8941.025224,9.09840554,-3.755719473,17200,9.752664663,-1.729149711,105,7380.189447,8.906554588,-6.81035873
RO22,2021,24147.52,2.414752e+10,10268.39188,9.236825706,13.84201663,19400,9.873028345,12.03636822,109.3,7682.425777,8.946690633,4.013604502
RO22,2022,27362.82,2.736282e+10,11586.44221,9.357590919,12.07652125,20800,9.942708266,6.967992064,102.9,7232.585658,8.88635188,-6.033875234
RO22,2023,31360.17,3.136017e+10,13326.82153,9.49753394,13.99430211,23300,10.05620864,11.35003739,105.2,7394.246951,8.908457538,2.210565746
RO31,2000,,,,,,3900,8.268731832,,92.8,6385.419448,8.761772459,
RO31,2001,,,,,,4400,8.38935982,12.06279878,98,6743.223124,8.816293298,5.452083888
RO31,2002,,,,,,4900,8.496990484,10.76306642,99.4,6839.554883,8.830477933,1.418463499
RO31,2003,,,,,,5000,8.517193191,2.020270732,99,6812.031523,8.826445669,-0.4032263528
RO31,2004,,,,,,6200,8.732304571,21.51113796,110.6,7610.208954,8.937245908,11.0800239
RO31,2005,,,,,,6500,8.779557456,4.725288485,111,7637.732314,8.940856021,0.3610112224
RO31,2006,,,,,,7600,8.935903526,15.63460704,116.3,8002.416829,8.987498879,4.664285821
RO31,2007,,,,,,8800,9.082507,14.66034742,116.2,7995.535989,8.986638664,-0.08602151068
RO31,2008,,,,,,10700,9.27799902,19.549202,122.2,8408.386385,9.036984866,5.034620232
RO31,2009,,,,,,10800,9.287301413,0.9302392662,117.6,8091.867748,8.998614855,-3.837001127
RO31,2010,,,,,,10800,9.287301413,0,101.8,7004.695041,8.854335923,-14.42789313
RO31,2011,,,,,,12100,9.400960732,11.36593185,104.2,7169.835199,8.877637949,2.33020252
RO31,2012,,,,,,11300,9.332558005,-6.840272688,93.6,6440.466167,8.770356203,-10.72817458
RO31,2013,,,,,,11300,9.332558005,0,93.6,6440.466167,8.770356203,0
RO31,2014,19757.17,1.975717e+10,,,,12600,9.441452093,10.88940882,101.4,6977.171681,8.85039891,8.004270767
RO31,2015,19609.42,1.960942e+10,,,,12400,9.425451752,-1.600034135,100,6880.839922,8.836496005,-1.390290517
RO31,2016,20546.75,2.054675e+10,6777.627323,8.821382367,,13300,9.495519314,7.006756262,98.5,6777.627323,8.821382367,-1.511363781
RO31,2017,21927.57,2.192757e+10,7300.930214,8.895757046,7.437467827,14300,9.568014816,7.249550204,98.5,6777.627323,8.821382367,0
RO31,2018,24402.55,2.440255e+10,8229.050571,9.015425925,11.96688795,15700,9.661415991,9.340117509,101.6,6990.933361,8.852369354,3.098698697
RO31,2019,25554.21,2.555421e+10,8722.073484,9.073612274,5.818634842,16500,9.71111566,4.969966855,98.9,6805.150683,8.825435058,-2.693429652
RO31,2020,24911.44,2.491144e+10,8586.077778,9.057897307,-1.571496603,16500,9.71111566,0,92.1,6337.253568,8.754200762,-7.123429537
RO31,2021,27419.36,2.741936e+10,9557.133964,9.165043167,10.71458591,18200,9.809176873,9.806121318,92.2,6344.134408,8.75528595,0.1085187301
RO31,2022,32484.23,3.248423e+10,11378.77525,9.339505079,17.44619126,20400,9.92329018,11.41133068,89.4,6151.47089,8.724446501,-3.083944838
RO31,2023,37020.11,3.702011e+10,13030.02423,9.475011529,13.55064503,22800,10.03451581,11.12256351,91.2,6275.326009,8.744380716,1.99342149
RO32,2000,,,,,,10700,9.27799902,,27.5,5112.536169,8.539450875,
RO32,2001,,,,,,11100,9.314700387,3.670136685,28.4,5279.855534,8.571654015,3.220314049
RO32,2002,,,,,,12400,9.425451752,11.07513643,31.3,5818.995712,8.668882968,9.722895238
RO32,2003,,,,,,13100,9.480367509,5.49157576,33.1,6153.634443,8.724798153,5.591518484
RO32,2004,,,,,,15500,9.648595303,16.82277937,38,7064.595433,8.86285103,13.80528773
RO32,2005,,,,,,18500,9.825526011,17.69307082,44.9,8347.377236,9.029702665,16.6851635
RO32,2006,,,,,,21000,9.952277717,12.67517056,49.4,9183.974063,9.125215294,9.551262945
RO32,2007,,,,,,25200,10.13459927,18.23215568,57,10596.89315,9.268316138,14.31008436
RO32,2008,,,,,,32600,10.39206757,25.74682939,71.5,13292.59404,9.49496232,22.66461819
RO32,2009,,,,,,29500,10.29214554,-9.992202503,66.5,12363.04201,9.422466818,-7.249550204
RO32,2010,,,,,,31400,10.35456317,6.241762957,70,13013.72843,9.473760112,5.129329439
RO32,2011,,,,,,35000,10.46310334,10.85401686,80,14872.83249,9.607291505,13.35313926
RO32,2012,,,,,,34200,10.43998092,-2.312241742,86.1,16006.88597,9.680774282,7.348277676
RO32,2013,,,,,,33300,10.41331268,-2.666824708,88.1,16378.70678,9.703737403,2.296312151
RO32,2014,39573.21,3.957321e+10,,,,33900,10.43117029,1.78576174,91.9,17085.16632,9.7459659,4.222849642
RO32,2015,44083.31,4.408331e+10,,,,37100,10.52137225,9.020195523,100,18591.04061,9.830435056,8.446915663
RO32,2016,45432.8,4.54328e+10,19855.23138,9.896222797,,38800,10.56617553,4.480327702,106.8,19855.23138,9.896222797,6.578774054
RO32,2017,50564.81,5.056481e+10,22107.65702,10.0036793,10.74565023,42900,10.6666271,10.04515793,120.7,22439.38602,10.018573,12.23502016
RO32,2018,55176.92,5.517692e+10,23966.0929,10.08439531,8.071601572,45200,10.71885237,5.22252609,131.2,24391.44529,10.10198775,8.341474841
RO32,2019,61934.02,6.193402e+10,26751.35724,10.19434049,10.99451743,50300,10.82576036,10.69079903,144.4,26845.46265,10.1978521,9.586434995
RO32,2020,61286.86,6.128686e+10,26393.97382,10.180891,-1.344949034,50300,10.82576036,0,147,27328.8297,10.21569746,1.784536032
RO32,2021,67994.49,6.799449e+10,29219.09089,10.28257757,10.16865737,56100,10.93489109,10.91307354,162.9,30284.80516,10.31840139,10.27039288
RO32,2022,81893.25,8.189325e+10,36103.86868,10.4941553,21.15777318,64300,11.07131491,13.64238187,183.4,34095.96849,10.43693443,11.85330442
RO32,2023,95507.19,9.550719e+10,41703.92009,10.63835041,14.41951062,72600,11.1927202,12.14052906,188.5,35044.11156,10.46436288,2.742844707
RO41,2000,,,,,,4000,8.29404964,,109.9,6813.374358,8.826642777,
RO41,2001,,,,,,4500,8.411832676,11.77830357,119,7377.539114,8.906195409,7.95526317
RO41,2002,,,,,,4600,8.433811582,2.197890672,112.8,6993.163127,8.852688255,-5.350715405
RO41,2003,,,,,,5100,8.536995819,10.31842362,121.2,7513.930594,8.924513989,7.182573457
RO41,2004,,,,,,6000,8.699514748,16.25189295,130.9,8115.293026,9.001505588,7.699159928
RO41,2005,,,,,,6000,8.699514748,0,127.5,7904.506194,8.97518828,-2.631730832
RO41,2006,,,,,,7200,8.881836305,18.23215568,136.5,8462.471337,9.04339653,6.820825003
RO41,2007,,,,,,8200,9.011889433,13.00531282,138.1,8561.66514,9.055049976,1.165344579
RO41,2008,,,,,,9600,9.169518377,15.76289442,140.6,8716.655458,9.072990895,1.794091896
RO41,2009,,,,,,9600,9.169518377,0,132.4,8208.287216,9.012899559,-6.009133587
RO41,2010,,,,,,9900,9.200290036,3.077165867,117.7,7296.944149,8.89521093,-11.76886292
RO41,2011,,,,,,10200,9.230142999,2.985296315,114.7,7110.955768,8.86939194,-2.581899013
RO41,2012,,,,,,11100,9.314700387,8.455738803,111.8,6931.167,8.843783476,-2.560846341
RO41,2013,,,,,,10500,9.259130536,-5.556985115,104.8,6497.194111,8.779125687,-6.465778883
RO41,2014,10973.98,1.097398e+10,,,,10600,9.26860928,0.9478743955,101.2,6274.008053,8.744170672,-3.495501503
RO41,2015,11758.96,1.175896e+10,,,,11300,9.332558005,6.39487246,100,6199.612701,8.732242102,-1.192857087
RO41,2016,12111.64,1.211164e+10,6075.620447,8.712039394,,11900,9.384293679,5.17356744,98,6075.620447,8.712039394,-2.020270732
RO41,2017,13891.64,1.389164e+10,7040.946711,8.859497916,14.74585218,13800,9.532423871,14.8130192,104.4,6472.39566,8.775301591,6.326219678
RO41,2018,15951.93,1.595193e+10,8181.261485,9.009601633,15.01037174,15600,9.655026193,12.26023221,109.8,6807.174746,8.825732445,5.043085363
RO41,2019,17354.21,1.735421e+10,9006.471669,9.105698672,9.609703875,17000,9.740968623,8.59424298,109.8,6807.174746,8.825732445,0
RO41,2020,16785.6,1.67856e+10,8786.390768,9.0809593,-2.473937252,16900,9.735068901,-0.5899722127,100.2,6212.011926,8.734240104,-9.149234042
RO41,2021,18124.54,1.812454e+10,9579.171683,9.167346404,8.638710438,18300,9.814656339,7.958743792,98.3,6094.219285,8.715095943,-1.91441615
RO41,2022,22010.2,2.20102e+10,11772.91164,9.373556548,20.62101434,21100,9.957028319,14.23719806,95.2,5902.031291,8.683051857,-3.204408536
RO41,2023,25048.3,2.50483e+10,13454.67535,9.507081934,13.35253865,23500,10.0647557,10.77273807,96.9,6007.424707,8.700751434,1.76995771
RO42,2000,,,,,,5000,8.517193191,,44.7,3806.371529,8.24443166,
RO42,2001,,,,,,5600,8.630521877,11.33286853,47.3,4027.771215,8.300968454,5.653679388
RO42,2002,,,,,,6300,8.748304912,11.77830357,49.8,4240.655529,8.352473142,5.150468853
RO42,2003,,,,,,6800,8.824677891,7.637297878,51.5,4385.416862,8.386039966,3.356682364
RO42,2004,,,,,,8100,8.999619341,17.49414495,57,4853.762353,8.487509426,10.14694602
RO42,2005,,,,,,8600,9.059517482,5.989814158,59.5,5066.646666,8.530434471,4.292504472
RO42,2006,,,,,,10400,9.249561085,19.00436029,66.5,5662.722745,8.641660106,11.12256351
RO42,2007,,,,,,12000,9.392661929,14.31008436,71.4,6079.976,8.712756028,7.109592168
RO42,2008,,,,,,14400,9.574983486,18.23215568,79.4,6761.205803,8.818956526,10.62004989
RO42,2009,,,,,,13900,9.539644119,-3.533936645,75.8,6454.652392,8.772556451,-4.64000756
RO42,2010,,,,,,14900,9.609116492,6.947237281,75.4,6420.590902,8.767265433,-0.5291017634
RO42,2011,,,,,,15400,9.642122788,3.300629647,80.1,6820.813411,8.827734012,6.046857906
RO42,2012,,,,,,15900,9.674074388,3.195159981,88.7,7553.13545,8.929718047,10.19840352
RO42,2013,,,,,,14800,9.60238246,-7.169192846,87.7,7467.981725,8.918380058,-1.133798994
RO42,2014,13969.42,1.396942e+10,,,,15100,9.622450023,2.006756305,92.6,7885.23498,8.9727473,5.436724227
RO42,2015,15322.2,1.53222e+10,,,,16300,9.698920387,7.647036399,100,8515.372548,9.049628344,7.688104434
RO42,2016,16297.99,1.629799e+10,9043.325646,9.109782267,,17700,9.781319919,8.239953177,106.2,9043.325646,9.109782267,6.015392282
RO42,2017,17629.36,1.762936e+10,9835.117722,9.1937147,8.393243343,19200,9.862665558,8.134563945,114.1,9716.040078,9.181533415,7.175114806
RO42,2018,19377.32,1.937732e+10,10859.92459,9.292834649,9.91199489,20600,9.933046355,7.038079676,124.5,10601.63882,9.268763874,8.723045904
RO42,2019,21142.56,2.114256e+10,11894.72251,9.383850094,9.101544492,22400,10.01681624,8.376988307,132.2,11257.32251,9.328774086,6.001021151
RO42,2020,20355.1,2.03551e+10,11490.44866,9.349271418,-3.45786759,22000,9.998797732,-1.80185055,124.7,10618.66957,9.270369011,-5.840507473
RO42,2021,21959.76,2.195976e+10,12487.19707,9.432459164,8.318774578,24300,10.09823163,9.943389699,134.3,11436.14533,9.344534262,7.416525084
RO42,2022,24852.67,2.485267e+10,14886.48255,9.608208869,17.57497046,26600,10.18866649,9.043486544,142.9,12168.46737,9.406603243,6.206898141
RO42,2023,28423.05,2.842305e+10,17004.92384,9.741258219,13.304935,29600,10.29552964,10.68631455,145.9,12423.92855,9.427379614,2.077637059
RS11,2000,,,,,,6700,8.809862805,,47.7,4536.975166,8.420015806,
RS11,2001,,,,,,7700,8.948975608,13.91128025,53.8,5117.175344,8.540357875,12.03420693
RS11,2002,,,,,,9800,9.190137665,24.11620568,63.3,6020.765786,8.702969737,16.2611862
RS11,2003,,,,,,11000,9.305650552,11.55128871,68.9,6553.408572,8.787740586,8.477084887
RS11,2004,,,,,,12800,9.45720045,15.15498981,79.4,7552.113798,8.929582776,14.18421902
RS11,2005,,,,,,13900,9.539644119,8.244366921,83.7,7961.107366,8.982323385,5.274060924
RS11,2006,,,,,,15400,9.642122788,10.24786693,89.5,8512.773109,9.049323033,6.699964779
RS11,2007,,,,,,17600,9.775654181,13.35313926,100.4,9549.524248,9.164246615,11.4923582
RS11,2008,,,,,,19600,9.883284845,10.76306642,108.7,10338.97695,9.243676202,7.942958687
RS11,2009,,,,,,18700,9.836278803,-4.700604238,103.7,9863.403033,9.196586523,-4.708967889
RS11,2010,,,,,,19000,9.852194258,1.591545531,105.8,10063.14408,9.216634927,2.004840419
RS11,2011,,,,,,19100,9.857443614,0.5249355886,102.7,9768.288249,9.186896525,-2.973840249
RS11,2012,,,,,,19200,9.862665558,0.5221943981,104.1,9901.448946,9.200436384,1.353985869
RS11,2013,,,,,,19700,9.888373915,2.570835671,103.2,9815.845641,9.191753261,-0.8683122573
RS11,2014,14969.26,1.496926e+10,,,,18900,9.846917201,-4.145671368,97.2,9245.156941,9.131855119,-5.989814158
RS11,2015,15454.57,1.545457e+10,,,,19600,9.883284845,3.636764417,100,9511.478334,9.160254594,2.839947452
RS11,2016,15984.92,1.598492e+10,,,,20100,9.908475094,2.519024883,104.2,9910.960425,9.201396537,4.114194333
RS11,2017,17188.9,1.71889e+10,10196.30477,9.229780657,,20800,9.942708266,3.423317164,107.2,10196.30477,9.229780657,2.838411932
RS11,2018,19245.99,1.924599e+10,11398.5061,9.341237582,11.14569253,22300,10.01234196,6.963369176,114.5,10890.64269,9.295659231,6.587857436
RS11,2019,21059.62,2.105962e+10,12447.1798,9.429249354,8.801177224,24000,10.08580911,7.346715188,121.7,11575.46913,9.356643408,6.0984177
RS11,2020,21468.53,2.146853e+10,12656.89851,9.445957682,1.670832825,23900,10.08163374,-0.417537141,119.9,11404.26252,9.34174247,-1.490093796
RS11,2021,23379.42,2.337942e+10,13811.35513,9.533246368,8.728868589,25300,10.13855967,5.69259368,124.9,11879.83644,9.382597825,4.08553551
RS11,2022,25920.57,2.592057e+10,15387.08167,9.641283583,10.80372152,26600,10.18866649,5.010682005,126.7,12051.04305,9.396906495,1.43086702
RS11,2023,32597.34,3.259734e+10,19368.21203,9.871388446,23.01048626,31800,10.36722157,17.8555074,139.7,13287.53523,9.494581674,9.767517894
RS12,2000,,,,,,6500,8.779557456,,75.6,4032.421541,8.302122353,
RS12,2001,,,,,,6700,8.809862805,3.03053495,81,4320.451651,8.371115225,6.899287149
RS12,2002,,,,,,6700,8.809862805,0,80.2,4277.780523,8.361189585,-0.99256398
RS12,2003,,,,,,6600,8.794824928,-1.503787736,79.1,4219.107723,8.347378945,-1.38106401
RS12,2004,,,,,,7100,8.867850063,7.302513501,83.1,4432.46336,8.396710772,4.933182709
RS12,2005,,,,,,7700,8.948975608,8.112554481,88.7,4731.161252,8.461925959,6.521518745
RS12,2006,,,,,,8000,8.987196821,3.822121282,89.2,4757.830707,8.467547109,0.562115027
RS12,2007,,,,,,8900,9.093806556,10.66097351,97.3,5189.875872,8.554465059,8.691794961
RS12,2008,,,,,,9700,9.179881164,8.607460877,99.9,5328.557036,8.580835756,2.637069646
RS12,2009,,,,,,9000,9.104979856,-7.490130817,93.2,4971.186344,8.511413792,-6.942196396
RS12,2010,,,,,,9300,9.137769679,3.278982282,95.2,5077.864162,8.532646012,2.123222011
RS12,2011,,,,,,10300,9.239899174,10.21294951,99.3,5296.55369,8.574811641,4.216562925
RS12,2012,,,,,,10600,9.26860928,2.871010588,100.2,5344.558709,8.583834259,0.90226176
RS12,2013,,,,,,10900,9.296518068,2.790878812,101.7,5424.567073,8.598693373,1.48591144
RS12,2014,9862.82,9862820000,,,,11000,9.305650552,0.9132483563,101.3,5403.231509,8.594752481,-0.39408918
RS12,2015,9623.71,9623710000,,,,10800,9.287301413,-1.834913867,100,5333.890927,8.581836256,-1.291622527
RS12,2016,9902.16,9902160000,,,,11100,9.314700387,2.739897419,103.4,5515.243218,8.615271032,3.343477609
RS12,2017,10517.91,1.051791e+10,5605.919364,8.631578348,,11500,9.350102314,3.540192705,105.1,5605.919364,8.631578348,1.630731581
RS12,2018,11236.7,1.12367e+10,6019.182404,8.702706716,7.112836804,11800,9.37585481,2.57524961,107.6,5739.266637,8.655086718,2.350836984
RS12,2019,11938.06,1.193806e+10,6428.988788,8.76857254,6.586582439,12500,9.433483923,5.762911284,111.6,5952.622275,8.69158712,3.650040222
RS12,2020,12172.71,1.217271e+10,6589.553039,8.793240801,2.46682608,12500,9.433483923,0,111,5920.618929,8.686196271,-0.5390848635
RS12,2021,13967.76,1.396776e+10,7614.223492,8.937773289,14.45324882,14000,9.546812609,11.33286853,119.6,6379.333549,8.760818911,7.46226402
RS12,2022,16115.08,1.611508e+10,8866.453117,9.090030121,15.2256832,16000,9.680344001,13.35313926,123.9,6608.690859,8.796140859,3.532194712
RS12,2023,18483.14,1.848314e+10,10630.73613,9.271504719,18.14745977,17500,9.76995616,8.961215869,124.6,6646.028095,8.801774676,0.5633817718
RS21,2000,,,,,,4000,8.29404964,,67.2,2541.379843,7.840462458,
RS21,2001,,,,,,4100,8.318742253,2.469261259,69.5,2628.361594,7.874115963,3.365350504
RS21,2002,,,,,,4300,8.366370302,4.762804899,72.7,2749.379681,7.919130595,4.501463197
RS21,2003,,,,,,4600,8.433811582,6.74412808,77.3,2923.343183,7.980483166,6.135257105
RS21,2004,,,,,,4700,8.455317788,2.150620522,77.6,2934.688628,7.984356637,0.3873471596
RS21,2005,,,,,,5100,8.536995819,8.167803101,83.3,3150.252097,8.055237759,7.088112198
RS21,2006,,,,,,5400,8.594154233,5.715841384,84.5,3195.63388,8.069540745,1.430298519
RS21,2007,,,,,,6000,8.699514748,10.53605157,90.9,3437.670056,8.142549211,7.300846682
RS21,2008,,,,,,6500,8.779557456,8.004270767,93.1,3520.869991,8.166463395,2.39141831
RS21,2009,,,,,,6600,8.794824928,1.526747213,95,3592.724481,8.186666102,2.020270732
RS21,2010,,,,,,6600,8.794824928,0,94.8,3585.16085,8.18455862,-0.210748234
RS21,2011,,,,,,7000,8.853665428,5.884050002,95.2,3600.288111,8.188769152,0.4210532536
RS21,2012,,,,,,6900,8.839276691,-1.438873745,92.4,3494.397284,8.158916189,-2.985296315
RS21,2013,,,,,,7100,8.867850063,2.857337244,93.6,3539.779067,8.171819594,1.290340484
RS21,2014,7048.32,7048320000,,,,7500,8.9226583,5.480823649,98.1,3709.960753,8.218776577,4.695698309
RS21,2015,7060.62,7060620000,,,,7600,8.935903526,1.324522675,100,3781.815243,8.237959396,1.918281942
RS21,2016,7095.02,7095020000,,,,7700,8.948975608,1.307208157,100.6,3804.506134,8.243941468,0.5982071678
RS21,2017,7497.93,7497930000,3846.106102,8.254816513,,7900,8.974618038,2.564243061,101.7,3846.106102,8.254816513,1.087504539
RS21,2018,7924.01,7924010000,4099.799253,8.318693289,6.387677544,8100,8.999619341,2.500130221,102.8,3887.706069,8.265574563,1.075804997
RS21,2019,8440.87,8440870000,4403.499482,8.390154841,7.146155188,8500,9.047821442,4.820210182,106.7,4035.196864,8.302810369,3.723580529
RS21,2020,8527.15,8527150000,4486.960576,8.40893082,1.877597895,8500,9.047821442,0,105.2,3978.469635,8.288652511,-1.4157858
RS21,2021,9959.68,9959680000,5296.386483,8.574780071,16.58492517,9700,9.179881164,13.2059722,114.9,4345.305714,8.376851395,8.819888455
RS21,2022,11516.8,1.15168e+10,6209.719293,8.733870972,15.90909003,10900,9.296518068,11.66369037,119,4500.360139,8.411912703,3.506130826
RS21,2023,12752.25,1.275225e+10,7020.428319,8.856579509,12.27085377,11600,9.358760377,6.224230888,115.6,4371.778421,8.382925167,-2.898753687
RS22,2000,,,,,,4400,8.38935982,,84,2910.130896,7.975953341,
RS22,2001,,,,,,4400,8.38935982,0,85.5,2962.097519,7.993652918,1.76995771
RS22,2002,,,,,,4700,8.455317788,6.595796779,89.6,3104.139622,8.040491862,4.683894404
RS22,2003,,,,,,4900,8.496990484,4.16726964,93.5,3239.252843,8.083097978,4.260611631
RS22,2004,,,,,,4900,8.496990484,0,92.5,3204.608427,8.072345186,-1.075279178
RS22,2005,,,,,,5100,8.536995819,4.000533461,96.3,3336.257206,8.112604861,4.025967429
RS22,2006,,,,,,5600,8.630521877,9.352605801,101.1,3502.5504,8.161246668,4.864180722
RS22,2007,,,,,,5500,8.612503371,-1.80185055,96,3325.863881,8.109484733,-5.176193456
RS22,2008,,,,,,6100,8.71604405,10.35406789,100,3464.441543,8.150306728,4.082199452
RS22,2009,,,,,,6100,8.71604405,0,101.1,3502.5504,8.161246668,1.093994004
RS22,2010,,,,,,6400,8.764053269,4.800921919,103.1,3571.839231,8.180835933,1.9589265
RS22,2011,,,,,,6900,8.839276691,7.522342124,104.1,3606.483646,8.190488517,0.9652584598
RS22,2012,,,,,,6800,8.824677891,-1.459879942,99.3,3440.190452,8.143282113,-4.720640457
RS22,2013,,,,,,6900,8.839276691,1.459879942,100.4,3478.299309,8.154298749,1.101663621
RS22,2014,5111.71,5111710000,,,,6900,8.839276691,0,99.2,3436.72601,8.142274556,-1.202419297
RS22,2015,5055.64,5055640000,,,,6900,8.839276691,0,100,3464.441543,8.150306728,0.8032171697
RS22,2016,5158.3,5158300000,,,,7100,8.867850063,2.857337244,101.7,3523.337049,8.167163845,1.685711707
RS22,2017,5598.24,5598240000,3661.914711,8.205741435,,7500,8.9226583,5.480823649,105.7,3661.914711,8.205741435,3.857758982
RS22,2018,6281.29,6281290000,4150.495942,8.33098311,12.52416755,8200,9.011889433,8.923113373,113.4,3928.67671,8.276057933,7.031649842
RS22,2019,6643.77,6643770000,4434.859577,8.397251232,6.62681216,8600,9.059517482,4.762804899,116.9,4049.932164,8.30645541,3.039747718
