freq,na_item,unit,geo,time,obs_value
A,B1GQ,I15,SE23,2012,90.6
A,B1GQ,I15,SE23,2013,92.4
A,B1GQ,I15,SE23,2014,94.4
A,B1GQ,I15,SE23,2015,100
A,B1GQ,I15,SE23,2016,102.9
A,B1GQ,I15,SE23,2017,104.5
A,B1GQ,I15,SE23,2018,105.7
A,B1GQ,I15,SE23,2019,108
A,B1GQ,I15,SE23,2020,103.4
A,B1GQ,I15,SE23,2021,110.9
A,B1GQ,I15,SE23,2022,112.8
A,B1GQ,I15,SE23,2023,113.4
A,B1GQ,I15,SE3,2000,87.4
A,B1GQ,I15,SE3,2001,88.2
A,B1GQ,I15,SE3,2002,89.6
A,B1GQ,I15,SE3,2003,90.8
A,B1GQ,I15,SE3,2004,95
A,B1GQ,I15,SE3,2005,97.4
A,B1GQ,I15,SE3,2006,99.4
A,B1GQ,I15,SE3,2007,97
A,B1GQ,I15,SE3,2008,96.9
A,B1GQ,I15,SE3,2009,90.7
A,B1GQ,I15,SE3,2010,98.5
A,B1GQ,I15,SE3,2011,98.8
A,B1GQ,I15,SE3,2012,98.9
A,B1GQ,I15,SE3,2013,98.4
A,B1GQ,I15,SE3,2014,98.3
A,B1GQ,I15,SE3,2015,100
A,B1GQ,I15,SE3,2016,101.7
A,B1GQ,I15,SE3,2017,103.8
A,B1GQ,I15,SE3,2018,103.9
A,B1GQ,I15,SE3,2019,106
A,B1GQ,I15,SE3,2020,104.5
A,B1GQ,I15,SE3,2021,109.1
A,B1GQ,I15,SE3,2022,111.2
A,B1GQ,I15,SE3,2023,106.1
A,B1GQ,I15,SE31,2000,87.5
A,B1GQ,I15,SE31,2001,85.6
A,B1GQ,I15,SE31,2002,88.5
A,B1GQ,I15,SE31,2003,90.8
A,B1GQ,I15,SE31,2004,94.4
A,B1GQ,I15,SE31,2005,96.4
A,B1GQ,I15,SE31,2006,98.7
A,B1GQ,I15,SE31,2007,96.7
A,B1GQ,I15,SE31,2008,95.8
A,B1GQ,I15,SE31,2009,88.9
A,B1GQ,I15,SE31,2010,96.4
A,B1GQ,I15,SE31,2011,97.3
A,B1GQ,I15,SE31,2012,98.2
A,B1GQ,I15,SE31,2013,98
A,B1GQ,I15,SE31,2014,98.3
A,B1GQ,I15,SE31,2015,100
A,B1GQ,I15,SE31,2016,102.7
A,B1GQ,I15,SE31,2017,104
A,B1GQ,I15,SE31,2018,104.5
A,B1GQ,I15,SE31,2019,106.5
A,B1GQ,I15,SE31,2020,104
A,B1GQ,I15,SE31,2021,106.9
A,B1GQ,I15,SE31,2022,109.1
A,B1GQ,I15,SE31,2023,100.6
A,B1GQ,I15,SE32,2000,86.1
A,B1GQ,I15,SE32,2001,91.7
A,B1GQ,I15,SE32,2002,90
A,B1GQ,I15,SE32,2003,89.2
A,B1GQ,I15,SE32,2004,93.2
A,B1GQ,I15,SE32,2005,97.4
A,B1GQ,I15,SE32,2006,97.7
A,B1GQ,I15,SE32,2007,95.5
A,B1GQ,I15,SE32,2008,96.4
A,B1GQ,I15,SE32,2009,94.2
A,B1GQ,I15,SE32,2010,101.3
A,B1GQ,I15,SE32,2011,99.3
A,B1GQ,I15,SE32,2012,99.1
A,B1GQ,I15,SE32,2013,98.1
A,B1GQ,I15,SE32,2014,98.8
A,B1GQ,I15,SE32,2015,100
A,B1GQ,I15,SE32,2016,100.4
A,B1GQ,I15,SE32,2017,102.3
A,B1GQ,I15,SE32,2018,102
A,B1GQ,I15,SE32,2019,104.1
A,B1GQ,I15,SE32,2020,101.6
A,B1GQ,I15,SE32,2021,106.8
A,B1GQ,I15,SE32,2022,111.6
A,B1GQ,I15,SE32,2023,111.3
A,B1GQ,I15,SE33,2000,88.1
A,B1GQ,I15,SE33,2001,89.4
A,B1GQ,I15,SE33,2002,90.6
A,B1GQ,I15,SE33,2003,91.7
A,B1GQ,I15,SE33,2004,96.9
A,B1GQ,I15,SE33,2005,98.5
A,B1GQ,I15,SE33,2006,101.4
A,B1GQ,I15,SE33,2007,98.5
A,B1GQ,I15,SE33,2008,98.7
A,B1GQ,I15,SE33,2009,90.7
A,B1GQ,I15,SE33,2010,99.7
A,B1GQ,I15,SE33,2011,100.5
A,B1GQ,I15,SE33,2012,99.8
A,B1GQ,I15,SE33,2013,99.1
A,B1GQ,I15,SE33,2014,98.1
A,B1GQ,I15,SE33,2015,100
A,B1GQ,I15,SE33,2016,101.2
A,B1GQ,I15,SE33,2017,104.4
A,B1GQ,I15,SE33,2018,104.3
A,B1GQ,I15,SE33,2019,106.7
A,B1GQ,I15,SE33,2020,107
A,B1GQ,I15,SE33,2021,113.7
A,B1GQ,I15,SE33,2022,114
A,B1GQ,I15,SE33,2023,110.1
A,B1GQ,I15,SEZ,2000,102.9
A,B1GQ,I15,SEZ,2001,101.4
A,B1GQ,I15,SEZ,2002,97.2
A,B1GQ,I15,SEZ,2003,110.5
A,B1GQ,I15,SEZ,2004,108.4
A,B1GQ,I15,SEZ,2005,108.4
A,B1GQ,I15,SEZ,2006,104.9
A,B1GQ,I15,SEZ,2007,104.1
A,B1GQ,I15,SEZ,2008,101.5
A,B1GQ,I15,SEZ,2009,114.6
A,B1GQ,I15,SEZ,2010,123.5
A,B1GQ,I15,SEZ,2011,125.3
A,B1GQ,I15,SEZ,2012,104.6
A,B1GQ,I15,SEZ,2013,105.8
A,B1GQ,I15,SEZ,2014,103
A,B1GQ,I15,SEZ,2015,100
A,B1GQ,I15,SEZ,2016,97.6
A,B1GQ,I15,SEZ,2017,97.7
A,B1GQ,I15,SEZ,2018,96.3
A,B1GQ,I15,SEZ,2019,96.9
A,B1GQ,I15,SEZ,2020,90.9
A,B1GQ,I15,SEZ,2021,88.9
A,B1GQ,I15,SEZ,2022,98.8
A,B1GQ,I15,SEZ,2023,96.7
A,B1GQ,I15,SEZZ,2000,102.9
A,B1GQ,I15,SEZZ,2001,101.4
A,B1GQ,I15,SEZZ,2002,97.2
A,B1GQ,I15,SEZZ,2003,110.5
A,B1GQ,I15,SEZZ,2004,108.4
A,B1GQ,I15,SEZZ,2005,108.4
A,B1GQ,I15,SEZZ,2006,104.9
A,B1GQ,I15,SEZZ,2007,104.1
A,B1GQ,I15,SEZZ,2008,101.5
A,B1GQ,I15,SEZZ,2009,114.6
A,B1GQ,I15,SEZZ,2010,123.5
A,B1GQ,I15,SEZZ,2011,125.3
A,B1GQ,I15,SEZZ,2012,104.6
A,B1GQ,I15,SEZZ,2013,105.8
A,B1GQ,I15,SEZZ,2014,103
A,B1GQ,I15,SEZZ,2015,100
A,B1GQ,I15,SEZZ,2016,97.6
A,B1GQ,I15,SEZZ,2017,97.7
A,B1GQ,I15,SEZZ,2018,96.3
A,B1GQ,I15,SEZZ,2019,96.9
A,B1GQ,I15,SEZZ,2020,90.9
A,B1GQ,I15,SEZZ,2021,88.9
A,B1GQ,I15,SEZZ,2022,98.8
A,B1GQ,I15,SEZZ,2023,96.7
A,B1GQ,I15,SI,2000,75.2
A,B1GQ,I15,SI,2001,77.3
A,B1GQ,I15,SI,2002,79.9
A,B1GQ,I15,SI,2003,82.4
A,B1GQ,I15,SI,2004,86.2
A,B1GQ,I15,SI,2005,89.5
A,B1GQ,I15,SI,2006,94.8
A,B1GQ,I15,SI,2007,101.5
A,B1GQ,I15,SI,2008,104.9
A,B1GQ,I15,SI,2009,97
A,B1GQ,I15,SI,2010,98.1
A,B1GQ,I15,SI,2011,98.7
A,B1GQ,I15,SI,2012,95.8
A,B1GQ,I15,SI,2013,95
A,B1GQ,I15,SI,2014,97.7
A,B1GQ,I15,SI,2015,100
A,B1GQ,I15,SI,2016,103
A,B1GQ,I15,SI,2017,108.4
A,B1GQ,I15,SI,2018,113.1
A,B1GQ,I15,SI,2019,117.1
A,B1GQ,I15,SI,2020,112.3
A,B1GQ,I15,SI,2021,121.7
A,B1GQ,I15,SI,2022,125
A,B1GQ,I15,SI,2023,127.6
A,B1GQ,I15,SI0,2000,75.2
A,B1GQ,I15,SI0,2001,77.3
A,B1GQ,I15,SI0,2002,79.9
A,B1GQ,I15,SI0,2003,82.4
A,B1GQ,I15,SI0,2004,86.2
A,B1GQ,I15,SI0,2005,89.5
A,B1GQ,I15,SI0,2006,94.8
A,B1GQ,I15,SI0,2007,101.5
A,B1GQ,I15,SI0,2008,104.9
A,B1GQ,I15,SI0,2009,97
A,B1GQ,I15,SI0,2010,98.1
A,B1GQ,I15,SI0,2011,98.7
A,B1GQ,I15,SI0,2012,95.8
A,B1GQ,I15,SI0,2013,95
A,B1GQ,I15,SI0,2014,97.7
A,B1GQ,I15,SI0,2015,100
A,B1GQ,I15,SI0,2016,103
A,B1GQ,I15,SI0,2017,108.4
A,B1GQ,I15,SI0,2018,113.1
A,B1GQ,I15,SI0,2019,117.1
A,B1GQ,I15,SI0,2020,112.3
A,B1GQ,I15,SI0,2021,121.7
A,B1GQ,I15,SI0,2022,125
A,B1GQ,I15,SI0,2023,127.6
A,B1GQ,I15,SI03,2000,80.5
A,B1GQ,I15,SI03,2001,81.7
A,B1GQ,I15,SI03,2002,84.7
A,B1GQ,I15,SI03,2003,85.2
A,B1GQ,I15,SI03,2004,89.4
A,B1GQ,I15,SI03,2005,92.6
A,B1GQ,I15,SI03,2006,97.5
A,B1GQ,I15,SI03,2007,104.1
A,B1GQ,I15,SI03,2008,107.7
A,B1GQ,I15,SI03,2009,97.8
A,B1GQ,I15,SI03,2010,99.2
A,B1GQ,I15,SI03,2011,100.3
A,B1GQ,I15,SI03,2012,96.9
A,B1GQ,I15,SI03,2013,95.5
A,B1GQ,I15,SI03,2014,97.8
A,B1GQ,I15,SI03,2015,100
A,B1GQ,I15,SI03,2016,102.3
A,B1GQ,I15,SI03,2017,107.4
A,B1GQ,I15,SI03,2018,111.5
A,B1GQ,I15,SI03,2019,115.9
A,B1GQ,I15,SI03,2020,110.9
A,B1GQ,I15,SI03,2021,119
A,B1GQ,I15,SI03,2022,122.3
A,B1GQ,I15,SI03,2023,123.2
A,B1GQ,I15,SI04,2000,71.2
A,B1GQ,I15,SI04,2001,74
A,B1GQ,I15,SI04,2002,76.1
A,B1GQ,I15,SI04,2003,80.3
A,B1GQ,I15,SI04,2004,83.7
A,B1GQ,I15,SI04,2005,87.1
A,B1GQ,I15,SI04,2006,92.7
A,B1GQ,I15,SI04,2007,99.5
A,B1GQ,I15,SI04,2008,102.8
A,B1GQ,I15,SI04,2009,96.3
A,B1GQ,I15,SI04,2010,97.2
A,B1GQ,I15,SI04,2011,97.5
A,B1GQ,I15,SI04,2012,95
A,B1GQ,I15,SI04,2013,94.7
A,B1GQ,I15,SI04,2014,97.6
A,B1GQ,I15,SI04,2015,100
A,B1GQ,I15,SI04,2016,103.6
A,B1GQ,I15,SI04,2017,109.1
A,B1GQ,I15,SI04,2018,114.4
A,B1GQ,I15,SI04,2019,118
A,B1GQ,I15,SI04,2020,113.4
A,B1GQ,I15,SI04,2021,123.8
A,B1GQ,I15,SI04,2022,127.1
A,B1GQ,I15,SI04,2023,131.1
A,B1GQ,I15,SK,2000,54.4
A,B1GQ,I15,SK,2001,56
A,B1GQ,I15,SK,2002,58.4
A,B1GQ,I15,SK,2003,61.3
A,B1GQ,I15,SK,2004,64.6
A,B1GQ,I15,SK,2005,68.8
A,B1GQ,I15,SK,2006,74.9
A,B1GQ,I15,SK,2007,83
A,B1GQ,I15,SK,2008,87.4
