freq,unit,geo,time,obs_value
A,PPS_EU27_2020_HAB,ITI,2000,25300
A,PPS_EU27_2020_HAB,ITI,2001,26200
A,PPS_EU27_2020_HAB,ITI,2002,26900
A,PPS_EU27_2020_HAB,ITI,2003,27200
A,PPS_EU27_2020_HAB,ITI,2004,27600
A,PPS_EU27_2020_HAB,ITI,2005,28100
A,PPS_EU27_2020_HAB,ITI,2006,29300
A,PPS_EU27_2020_HAB,ITI,2007,30600
A,PPS_EU27_2020_HAB,ITI,2008,30800
A,PPS_EU27_2020_HAB,ITI,2009,29600
A,PPS_EU27_2020_HAB,ITI,2010,29700
A,PPS_EU27_2020_HAB,ITI,2011,30300
A,PPS_EU27_2020_HAB,ITI,2012,29700
A,PPS_EU27_2020_HAB,ITI,2013,28900
A,PPS_EU27_2020_HAB,ITI,2014,28800
A,PPS_EU27_2020_HAB,ITI,2015,29200
A,PPS_EU27_2020_HAB,ITI,2016,30600
A,PPS_EU27_2020_HAB,ITI,2017,31400
A,PPS_EU27_2020_HAB,ITI,2018,32000
A,PPS_EU27_2020_HAB,ITI,2019,33100
A,PPS_EU27_2020_HAB,ITI,2020,30300
A,PPS_EU27_2020_HAB,ITI,2021,33900
A,PPS_EU27_2020_HAB,ITI,2022,38100
A,PPS_EU27_2020_HAB,ITI,2023,40100
A,PPS_EU27_2020_HAB,ITI1,2000,23800
A,PPS_EU27_2020_HAB,ITI1,2001,24600
A,PPS_EU27_2020_HAB,ITI1,2002,24900
A,PPS_EU27_2020_HAB,ITI1,2003,25400
A,PPS_EU27_2020_HAB,ITI1,2004,25400
A,PPS_EU27_2020_HAB,ITI1,2005,25700
A,PPS_EU27_2020_HAB,ITI1,2006,27000
A,PPS_EU27_2020_HAB,ITI1,2007,28200
A,PPS_EU27_2020_HAB,ITI1,2008,28700
A,PPS_EU27_2020_HAB,ITI1,2009,27600
A,PPS_EU27_2020_HAB,ITI1,2010,27700
A,PPS_EU27_2020_HAB,ITI1,2011,28500
A,PPS_EU27_2020_HAB,ITI1,2012,28400
A,PPS_EU27_2020_HAB,ITI1,2013,27900
A,PPS_EU27_2020_HAB,ITI1,2014,28200
A,PPS_EU27_2020_HAB,ITI1,2015,28600
A,PPS_EU27_2020_HAB,ITI1,2016,29900
A,PPS_EU27_2020_HAB,ITI1,2017,30700
A,PPS_EU27_2020_HAB,ITI1,2018,31500
A,PPS_EU27_2020_HAB,ITI1,2019,33100
A,PPS_EU27_2020_HAB,ITI1,2020,29500
A,PPS_EU27_2020_HAB,ITI1,2021,33100
A,PPS_EU27_2020_HAB,ITI1,2022,37100
A,PPS_EU27_2020_HAB,ITI1,2023,39100
A,PPS_EU27_2020_HAB,ITI2,2000,22200
A,PPS_EU27_2020_HAB,ITI2,2001,22900
A,PPS_EU27_2020_HAB,ITI2,2002,22900
A,PPS_EU27_2020_HAB,ITI2,2003,23300
A,PPS_EU27_2020_HAB,ITI2,2004,23300
A,PPS_EU27_2020_HAB,ITI2,2005,23600
A,PPS_EU27_2020_HAB,ITI2,2006,24800
A,PPS_EU27_2020_HAB,ITI2,2007,25800
A,PPS_EU27_2020_HAB,ITI2,2008,26200
A,PPS_EU27_2020_HAB,ITI2,2009,24200
A,PPS_EU27_2020_HAB,ITI2,2010,24500
A,PPS_EU27_2020_HAB,ITI2,2011,24800
A,PPS_EU27_2020_HAB,ITI2,2012,24200
A,PPS_EU27_2020_HAB,ITI2,2013,23500
A,PPS_EU27_2020_HAB,ITI2,2014,22900
A,PPS_EU27_2020_HAB,ITI2,2015,23800
A,PPS_EU27_2020_HAB,ITI2,2016,24400
A,PPS_EU27_2020_HAB,ITI2,2017,25200
A,PPS_EU27_2020_HAB,ITI2,2018,26100
A,PPS_EU27_2020_HAB,ITI2,2019,26600
A,PPS_EU27_2020_HAB,ITI2,2020,24700
A,PPS_EU27_2020_HAB,ITI2,2021,27200
A,PPS_EU27_2020_HAB,ITI2,2022,30000
A,PPS_EU27_2020_HAB,ITI2,2023,31700
A,PPS_EU27_2020_HAB,ITI3,2000,21300
A,PPS_EU27_2020_HAB,ITI3,2001,22100
A,PPS_EU27_2020_HAB,ITI3,2002,22800
A,PPS_EU27_2020_HAB,ITI3,2003,23000
A,PPS_EU27_2020_HAB,ITI3,2004,23100
A,PPS_EU27_2020_HAB,ITI3,2005,23600
A,PPS_EU27_2020_HAB,ITI3,2006,25000
A,PPS_EU27_2020_HAB,ITI3,2007,26100
A,PPS_EU27_2020_HAB,ITI3,2008,26100
A,PPS_EU27_2020_HAB,ITI3,2009,24900
A,PPS_EU27_2020_HAB,ITI3,2010,24900
A,PPS_EU27_2020_HAB,ITI3,2011,25400
A,PPS_EU27_2020_HAB,ITI3,2012,25000
A,PPS_EU27_2020_HAB,ITI3,2013,24400
A,PPS_EU27_2020_HAB,ITI3,2014,24800
A,PPS_EU27_2020_HAB,ITI3,2015,25200
A,PPS_EU27_2020_HAB,ITI3,2016,26200
A,PPS_EU27_2020_HAB,ITI3,2017,27000
A,PPS_EU27_2020_HAB,ITI3,2018,27600
A,PPS_EU27_2020_HAB,ITI3,2019,28400
A,PPS_EU27_2020_HAB,ITI3,2020,26600
A,PPS_EU27_2020_HAB,ITI3,2021,29500
A,PPS_EU27_2020_HAB,ITI3,2022,32400
A,PPS_EU27_2020_HAB,ITI3,2023,34500
A,PPS_EU27_2020_HAB,ITI4,2000,27800
A,PPS_EU27_2020_HAB,ITI4,2001,29100
A,PPS_EU27_2020_HAB,ITI4,2002,30000
A,PPS_EU27_2020_HAB,ITI4,2003,30300
A,PPS_EU27_2020_HAB,ITI4,2004,31200
A,PPS_EU27_2020_HAB,ITI4,2005,31700
A,PPS_EU27_2020_HAB,ITI4,2006,32800
A,PPS_EU27_2020_HAB,ITI4,2007,34200
A,PPS_EU27_2020_HAB,ITI4,2008,34400
A,PPS_EU27_2020_HAB,ITI4,2009,33100
A,PPS_EU27_2020_HAB,ITI4,2010,33200
A,PPS_EU27_2020_HAB,ITI4,2011,33700
A,PPS_EU27_2020_HAB,ITI4,2012,32700
A,PPS_EU27_2020_HAB,ITI4,2013,31600
A,PPS_EU27_2020_HAB,ITI4,2014,31300
A,PPS_EU27_2020_HAB,ITI4,2015,31400
A,PPS_EU27_2020_HAB,ITI4,2016,33200
A,PPS_EU27_2020_HAB,ITI4,2017,33900
A,PPS_EU27_2020_HAB,ITI4,2018,34400
A,PPS_EU27_2020_HAB,ITI4,2019,35200
A,PPS_EU27_2020_HAB,ITI4,2020,32700
A,PPS_EU27_2020_HAB,ITI4,2021,36500
A,PPS_EU27_2020_HAB,ITI4,2022,41500
A,PPS_EU27_2020_HAB,ITI4,2023,43400
A,PPS_EU27_2020_HAB,LT,2000,7000
A,PPS_EU27_2020_HAB,LT,2001,7800
A,PPS_EU27_2020_HAB,LT,2002,8600
A,PPS_EU27_2020_HAB,LT,2003,9900
A,PPS_EU27_2020_HAB,LT,2004,10700
A,PPS_EU27_2020_HAB,LT,2005,11900
A,PPS_EU27_2020_HAB,LT,2006,13100
A,PPS_EU27_2020_HAB,LT,2007,15100
A,PPS_EU27_2020_HAB,LT,2008,16100
A,PPS_EU27_2020_HAB,LT,2009,13700
A,PPS_EU27_2020_HAB,LT,2010,15000
A,PPS_EU27_2020_HAB,LT,2011,16900
A,PPS_EU27_2020_HAB,LT,2012,18100
A,PPS_EU27_2020_HAB,LT,2013,19200
A,PPS_EU27_2020_HAB,LT,2014,20100
A,PPS_EU27_2020_HAB,LT,2015,20700
A,PPS_EU27_2020_HAB,LT,2016,21400
A,PPS_EU27_2020_HAB,LT,2017,23100
A,PPS_EU27_2020_HAB,LT,2018,24700
A,PPS_EU27_2020_HAB,LT,2019,26400
A,PPS_EU27_2020_HAB,LT,2020,26400
A,PPS_EU27_2020_HAB,LT,2021,29300
A,PPS_EU27_2020_HAB,LT,2022,31700
A,PPS_EU27_2020_HAB,LT,2023,33000
A,PPS_EU27_2020_HAB,LT0,2000,7000
A,PPS_EU27_2020_HAB,LT0,2001,7800
A,PPS_EU27_2020_HAB,LT0,2002,8600
A,PPS_EU27_2020_HAB,LT0,2003,9900
A,PPS_EU27_2020_HAB,LT0,2004,10700
A,PPS_EU27_2020_HAB,LT0,2005,11900
A,PPS_EU27_2020_HAB,LT0,2006,13100
A,PPS_EU27_2020_HAB,LT0,2007,15100
A,PPS_EU27_2020_HAB,LT0,2008,16100
A,PPS_EU27_2020_HAB,LT0,2009,13700
A,PPS_EU27_2020_HAB,LT0,2010,15000
A,PPS_EU27_2020_HAB,LT0,2011,16900
A,PPS_EU27_2020_HAB,LT0,2012,18100
A,PPS_EU27_2020_HAB,LT0,2013,19200
A,PPS_EU27_2020_HAB,LT0,2014,20100
A,PPS_EU27_2020_HAB,LT0,2015,20700
A,PPS_EU27_2020_HAB,LT0,2016,21400
A,PPS_EU27_2020_HAB,LT0,2017,23100
A,PPS_EU27_2020_HAB,LT0,2018,24700
A,PPS_EU27_2020_HAB,LT0,2019,26400
A,PPS_EU27_2020_HAB,LT0,2020,26400
A,PPS_EU27_2020_HAB,LT0,2021,29300
A,PPS_EU27_2020_HAB,LT0,2022,31700
A,PPS_EU27_2020_HAB,LT0,2023,33000
A,PPS_EU27_2020_HAB,LT01,2000,9700
A,PPS_EU27_2020_HAB,LT01,2001,11000
A,PPS_EU27_2020_HAB,LT01,2002,12600
A,PPS_EU27_2020_HAB,LT01,2003,14500
A,PPS_EU27_2020_HAB,LT01,2004,15600
A,PPS_EU27_2020_HAB,LT01,2005,17400
A,PPS_EU27_2020_HAB,LT01,2006,19800
A,PPS_EU27_2020_HAB,LT01,2007,23200
A,PPS_EU27_2020_HAB,LT01,2008,24100
A,PPS_EU27_2020_HAB,LT01,2009,20300
A,PPS_EU27_2020_HAB,LT01,2010,21900
A,PPS_EU27_2020_HAB,LT01,2011,24100
A,PPS_EU27_2020_HAB,LT01,2012,26000
A,PPS_EU27_2020_HAB,LT01,2013,27900
A,PPS_EU27_2020_HAB,LT01,2014,29500
A,PPS_EU27_2020_HAB,LT01,2015,30500
A,PPS_EU27_2020_HAB,LT01,2016,31400
A,PPS_EU27_2020_HAB,LT01,2017,33500
A,PPS_EU27_2020_HAB,LT01,2018,36500
A,PPS_EU27_2020_HAB,LT01,2019,39300
A,PPS_EU27_2020_HAB,LT01,2020,39000
A,PPS_EU27_2020_HAB,LT01,2021,43500
A,PPS_EU27_2020_HAB,LT01,2022,47000
A,PPS_EU27_2020_HAB,LT01,2023,50300
A,PPS_EU27_2020_HAB,LT02,2000,6200
A,PPS_EU27_2020_HAB,LT02,2001,6800
A,PPS_EU27_2020_HAB,LT02,2002,7300
A,PPS_EU27_2020_HAB,LT02,2003,8400
A,PPS_EU27_2020_HAB,LT02,2004,9100
A,PPS_EU27_2020_HAB,LT02,2005,10000
A,PPS_EU27_2020_HAB,LT02,2006,10800
A,PPS_EU27_2020_HAB,LT02,2007,12300
A,PPS_EU27_2020_HAB,LT02,2008,13300
A,PPS_EU27_2020_HAB,LT02,2009,11400
A,PPS_EU27_2020_HAB,LT02,2010,12500
A,PPS_EU27_2020_HAB,LT02,2011,14300
A,PPS_EU27_2020_HAB,LT02,2012,15300
A,PPS_EU27_2020_HAB,LT02,2013,15900
A,PPS_EU27_2020_HAB,LT02,2014,16600
A,PPS_EU27_2020_HAB,LT02,2015,17000
A,PPS_EU27_2020_HAB,LT02,2016,17500
A,PPS_EU27_2020_HAB,LT02,2017,19000
A,PPS_EU27_2020_HAB,LT02,2018,20100
A,PPS_EU27_2020_HAB,LT02,2019,21200
A,PPS_EU27_2020_HAB,LT02,2020,21200
A,PPS_EU27_2020_HAB,LT02,2021,23400
A,PPS_EU27_2020_HAB,LT02,2022,25200
A,PPS_EU27_2020_HAB,LT02,2023,25700
A,PPS_EU27_2020_HAB,LU,2000,45700
A,PPS_EU27_2020_HAB,LU,2001,46400
A,PPS_EU27_2020_HAB,LU,2002,48000
A,PPS_EU27_2020_HAB,LU,2003,49400
A,PPS_EU27_2020_HAB,LU,2004,52800
A,PPS_EU27_2020_HAB,LU,2005,56300
A,PPS_EU27_2020_HAB,LU,2006,62700
A,PPS_EU27_2020_HAB,LU,2007,67100
A,PPS_EU27_2020_HAB,LU,2008,70500
A,PPS_EU27_2020_HAB,LU,2009,65600
A,PPS_EU27_2020_HAB,LU,2010,68300
A,PPS_EU27_2020_HAB,LU,2011,70300
A,PPS_EU27_2020_HAB,LU,2012,71300
A,PPS_EU27_2020_HAB,LU,2013,72600
A,PPS_EU27_2020_HAB,LU,2014,75200
A,PPS_EU27_2020_HAB,LU,2015,77600
A,PPS_EU27_2020_HAB,LU,2016,78500
A,PPS_EU27_2020_HAB,LU,2017,78900
A,PPS_EU27_2020_HAB,LU,2018,78900
A,PPS_EU27_2020_HAB,LU,2019,78800
A,PPS_EU27_2020_HAB,LU,2020,77900
A,PPS_EU27_2020_HAB,LU,2021,86300
A,PPS_EU27_2020_HAB,LU,2022,90500
A,PPS_EU27_2020_HAB,LU,2023,90300
A,PPS_EU27_2020_HAB,LU0,2000,45700
A,PPS_EU27_2020_HAB,LU0,2001,46400
A,PPS_EU27_2020_HAB,LU0,2002,48000
A,PPS_EU27_2020_HAB,LU0,2003,49400
A,PPS_EU27_2020_HAB,LU0,2004,52800
A,PPS_EU27_2020_HAB,LU0,2005,56300
A,PPS_EU27_2020_HAB,LU0,2006,62700
A,PPS_EU27_2020_HAB,LU0,2007,67100
A,PPS_EU27_2020_HAB,LU0,2008,70500
A,PPS_EU27_2020_HAB,LU0,2009,65600
A,PPS_EU27_2020_HAB,LU0,2010,68300
A,PPS_EU27_2020_HAB,LU0,2011,70300
A,PPS_EU27_2020_HAB,LU0,2012,71300
A,PPS_EU27_2020_HAB,LU0,2013,72600
A,PPS_EU27_2020_HAB,LU0,2014,75200
A,PPS_EU27_2020_HAB,LU0,2015,77600
A,PPS_EU27_2020_HAB,LU0,2016,78500
A,PPS_EU27_2020_HAB,LU0,2017,78900
A,PPS_EU27_2020_HAB,LU0,2018,78900
A,PPS_EU27_2020_HAB,LU0,2019,78800
A,PPS_EU27_2020_HAB,LU0,2020,77900
A,PPS_EU27_2020_HAB,LU0,2021,86300
A,PPS_EU27_2020_HAB,LU0,2022,90500
A,PPS_EU27_2020_HAB,LU0,2023,90300
A,PPS_EU27_2020_HAB,LU00,2000,45700
A,PPS_EU27_2020_HAB,LU00,2001,46400
A,PPS_EU27_2020_HAB,LU00,2002,48000
A,PPS_EU27_2020_HAB,LU00,2003,49400
A,PPS_EU27_2020_HAB,LU00,2004,52800
A,PPS_EU27_2020_HAB,LU00,2005,56300
A,PPS_EU27_2020_HAB,LU00,2006,62700
A,PPS_EU27_2020_HAB,LU00,2007,67100
A,PPS_EU27_2020_HAB,LU00,2008,70500
A,PPS_EU27_2020_HAB,LU00,2009,65600
A,PPS_EU27_2020_HAB,LU00,2010,68300
A,PPS_EU27_2020_HAB,LU00,2011,70300
A,PPS_EU27_2020_HAB,LU00,2012,71300
A,PPS_EU27_2020_HAB,LU00,2013,72600
A,PPS_EU27_2020_HAB,LU00,2014,75200
A,PPS_EU27_2020_HAB,LU00,2015,77600
A,PPS_EU27_2020_HAB,LU00,2016,78500
A,PPS_EU27_2020_HAB,LU00,2017,78900
A,PPS_EU27_2020_HAB,LU00,2018,78900
A,PPS_EU27_2020_HAB,LU00,2019,78800
A,PPS_EU27_2020_HAB,LU00,2020,77900
A,PPS_EU27_2020_HAB,LU00,2021,86300
A,PPS_EU27_2020_HAB,LU00,2022,90500
A,PPS_EU27_2020_HAB,LU00,2023,90300
A,PPS_EU27_2020_HAB,LV,2000,6500
A,PPS_EU27_2020_HAB,LV,2001,7300
A,PPS_EU27_2020_HAB,LV,2002,8000
A,PPS_EU27_2020_HAB,LV,2003,8700
A,PPS_EU27_2020_HAB,LV,2004,9600
A,PPS_EU27_2020_HAB,LV,2005,10900
A,PPS_EU27_2020_HAB,LV,2006,11900
A,PPS_EU27_2020_HAB,LV,2007,13600
A,PPS_EU27_2020_HAB,LV,2008,14500
A,PPS_EU27_2020_HAB,LV,2009,12500
A,PPS_EU27_2020_HAB,LV,2010,13100
A,PPS_EU27_2020_HAB,LV,2011,13900
A,PPS_EU27_2020_HAB,LV,2012,15100
A,PPS_EU27_2020_HAB,LV,2013,15800
A,PPS_EU27_2020_HAB,LV,2014,16500
A,PPS_EU27_2020_HAB,LV,2015,17400
A,PPS_EU27_2020_HAB,LV,2016,17900
A,PPS_EU27_2020_HAB,LV,2017,19000
A,PPS_EU27_2020_HAB,LV,2018,20200
A,PPS_EU27_2020_HAB,LV,2019,20900
A,PPS_EU27_2020_HAB,LV,2020,20900
A,PPS_EU27_2020_HAB,LV,2021,23500
A,PPS_EU27_2020_HAB,LV,2022,25000
A,PPS_EU27_2020_HAB,LV,2023,26900
A,PPS_EU27_2020_HAB,LV0,2000,6500
A,PPS_EU27_2020_HAB,LV0,2001,7300
A,PPS_EU27_2020_HAB,LV0,2002,8000
A,PPS_EU27_2020_HAB,LV0,2003,8700
A,PPS_EU27_2020_HAB,LV0,2004,9600
A,PPS_EU27_2020_HAB,LV0,2005,10900
A,PPS_EU27_2020_HAB,LV0,2006,11900
A,PPS_EU27_2020_HAB,LV0,2007,13600
A,PPS_EU27_2020_HAB,LV0,2008,14400
A,PPS_EU27_2020_HAB,LV0,2009,12500
A,PPS_EU27_2020_HAB,LV0,2010,13100
A,PPS_EU27_2020_HAB,LV0,2011,13900
A,PPS_EU27_2020_HAB,LV0,2012,15100
A,PPS_EU27_2020_HAB,LV0,2013,15800
A,PPS_EU27_2020_HAB,LV0,2014,16400
A,PPS_EU27_2020_HAB,LV0,2015,17300
A,PPS_EU27_2020_HAB,LV0,2016,17900
A,PPS_EU27_2020_HAB,LV0,2017,19000
A,PPS_EU27_2020_HAB,LV0,2018,20200
A,PPS_EU27_2020_HAB,LV0,2019,20900
A,PPS_EU27_2020_HAB,LV0,2020,20900
A,PPS_EU27_2020_HAB,LV0,2021,23500
A,PPS_EU27_2020_HAB,LV0,2022,24900
A,PPS_EU27_2020_HAB,LV0,2023,26800
A,PPS_EU27_2020_HAB,LV00,2000,6500
A,PPS_EU27_2020_HAB,LV00,2001,7300
A,PPS_EU27_2020_HAB,LV00,2002,8000
A,PPS_EU27_2020_HAB,LV00,2003,8700
A,PPS_EU27_2020_HAB,LV00,2004,9600
A,PPS_EU27_2020_HAB,LV00,2005,10900
A,PPS_EU27_2020_HAB,LV00,2006,11900
A,PPS_EU27_2020_HAB,LV00,2007,13600
A,PPS_EU27_2020_HAB,LV00,2008,14400
A,PPS_EU27_2020_HAB,LV00,2009,12500
A,PPS_EU27_2020_HAB,LV00,2010,13100
A,PPS_EU27_2020_HAB,LV00,2011,13900
A,PPS_EU27_2020_HAB,LV00,2012,15100
A,PPS_EU27_2020_HAB,LV00,2013,15800
A,PPS_EU27_2020_HAB,LV00,2014,16400
A,PPS_EU27_2020_HAB,LV00,2015,17300
A,PPS_EU27_2020_HAB,LV00,2016,17900
A,PPS_EU27_2020_HAB,LV00,2017,19000
A,PPS_EU27_2020_HAB,LV00,2018,20200
A,PPS_EU27_2020_HAB,LV00,2019,20900
A,PPS_EU27_2020_HAB,LV00,2020,20900
A,PPS_EU27_2020_HAB,LV00,2021,23500
A,PPS_EU27_2020_HAB,LV00,2022,24900
A,PPS_EU27_2020_HAB,LV00,2023,26800
A,PPS_EU27_2020_HAB,ME,2006,8300
A,PPS_EU27_2020_HAB,ME,2007,9800
A,PPS_EU27_2020_HAB,ME,2008,10700
A,PPS_EU27_2020_HAB,ME,2009,9800
A,PPS_EU27_2020_HAB,ME,2010,10300
A,PPS_EU27_2020_HAB,ME,2011,10800
A,PPS_EU27_2020_HAB,ME,2012,10200
A,PPS_EU27_2020_HAB,ME,2013,10700
A,PPS_EU27_2020_HAB,ME,2014,11000
A,PPS_EU27_2020_HAB,ME,2015,11700
A,PPS_EU27_2020_HAB,ME,2016,12600
A,PPS_EU27_2020_HAB,ME,2017,13500
A,PPS_EU27_2020_HAB,ME,2018,14600
A,PPS_EU27_2020_HAB,ME,2019,15700
A,PPS_EU27_2020_HAB,ME,2020,13400
A,PPS_EU27_2020_HAB,ME,2021,15400
A,PPS_EU27_2020_HAB,ME,2022,17500
A,PPS_EU27_2020_HAB,ME,2023,19600
A,PPS_EU27_2020_HAB,ME0,2006,8300
A,PPS_EU27_2020_HAB,ME0,2007,9800
A,PPS_EU27_2020_HAB,ME0,2008,10700
A,PPS_EU27_2020_HAB,ME0,2009,9800
A,PPS_EU27_2020_HAB,ME0,2010,10300
A,PPS_EU27_2020_HAB,ME0,2011,10800
A,PPS_EU27_2020_HAB,ME0,2012,10200
A,PPS_EU27_2020_HAB,ME0,2013,10700
A,PPS_EU27_2020_HAB,ME0,2014,11000
A,PPS_EU27_2020_HAB,ME0,2015,11700
A,PPS_EU27_2020_HAB,ME0,2016,12600
A,PPS_EU27_2020_HAB,ME0,2017,13500
A,PPS_EU27_2020_HAB,ME0,2018,14600
A,PPS_EU27_2020_HAB,ME0,2019,15700
A,PPS_EU27_2020_HAB,ME0,2020,13400
A,PPS_EU27_2020_HAB,ME0,2021,15400
A,PPS_EU27_2020_HAB,ME0,2022,17500
A,PPS_EU27_2020_HAB,ME0,2023,19600
A,PPS_EU27_2020_HAB,ME00,2006,8300
A,PPS_EU27_2020_HAB,ME00,2007,9800
A,PPS_EU27_2020_HAB,ME00,2008,10700
A,PPS_EU27_2020_HAB,ME00,2009,9800
A,PPS_EU27_2020_HAB,ME00,2010,10300
A,PPS_EU27_2020_HAB,ME00,2011,10800
A,PPS_EU27_2020_HAB,ME00,2012,10200
A,PPS_EU27_2020_HAB,ME00,2013,10700
A,PPS_EU27_2020_HAB,ME00,2014,11000
A,PPS_EU27_2020_HAB,ME00,2015,11700
A,PPS_EU27_2020_HAB,ME00,2016,12600
A,PPS_EU27_2020_HAB,ME00,2017,13500
A,PPS_EU27_2020_HAB,ME00,2018,14600
A,PPS_EU27_2020_HAB,ME00,2019,15700
A,PPS_EU27_2020_HAB,ME00,2020,13400
A,PPS_EU27_2020_HAB,ME00,2021,15400
A,PPS_EU27_2020_HAB,ME00,2022,17500
A,PPS_EU27_2020_HAB,ME00,2023,19600
A,PPS_EU27_2020_HAB,MK,2000,5100
A,PPS_EU27_2020_HAB,MK,2001,5000
A,PPS_EU27_2020_HAB,MK,2002,5200
A,PPS_EU27_2020_HAB,MK,2003,5400
A,PPS_EU27_2020_HAB,MK,2004,5900
A,PPS_EU27_2020_HAB,MK,2005,6500
A,PPS_EU27_2020_HAB,MK,2006,7100
A,PPS_EU27_2020_HAB,MK,2007,7600
A,PPS_EU27_2020_HAB,MK,2008,8500
A,PPS_EU27_2020_HAB,MK,2009,8700
A,PPS_EU27_2020_HAB,MK,2010,9100
A,PPS_EU27_2020_HAB,MK,2011,9300
A,PPS_EU27_2020_HAB,MK,2012,9400
A,PPS_EU27_2020_HAB,MK,2013,9900
A,PPS_EU27_2020_HAB,MK,2014,10400
A,PPS_EU27_2020_HAB,MK,2015,10800
A,PPS_EU27_2020_HAB,MK,2016,11400
A,PPS_EU27_2020_HAB,MK,2017,11800
A,PPS_EU27_2020_HAB,MK,2018,12500
A,PPS_EU27_2020_HAB,MK,2019,13200
A,PPS_EU27_2020_HAB,MK,2020,12800
A,PPS_EU27_2020_HAB,MK,2021,14100
A,PPS_EU27_2020_HAB,MK,2022,15100
A,PPS_EU27_2020_HAB,MK,2023,15800
A,PPS_EU27_2020_HAB,MK0,2000,5100
A,PPS_EU27_2020_HAB,MK0,2001,5000
A,PPS_EU27_2020_HAB,MK0,2002,5200
A,PPS_EU27_2020_HAB,MK0,2003,5400
A,PPS_EU27_2020_HAB,MK0,2004,5900
A,PPS_EU27_2020_HAB,MK0,2005,6500
A,PPS_EU27_2020_HAB,MK0,2006,7100
A,PPS_EU27_2020_HAB,MK0,2007,7600
A,PPS_EU27_2020_HAB,MK0,2008,8500
A,PPS_EU27_2020_HAB,MK0,2009,8700
A,PPS_EU27_2020_HAB,MK0,2010,9100
A,PPS_EU27_2020_HAB,MK0,2011,9300
A,PPS_EU27_2020_HAB,MK0,2012,9400
A,PPS_EU27_2020_HAB,MK0,2013,9900
A,PPS_EU27_2020_HAB,MK0,2014,10400
A,PPS_EU27_2020_HAB,MK0,2015,10800
A,PPS_EU27_2020_HAB,MK0,2016,11400
A,PPS_EU27_2020_HAB,MK0,2017,11800
A,PPS_EU27_2020_HAB,MK0,2018,12500
A,PPS_EU27_2020_HAB,MK0,2019,13200
A,PPS_EU27_2020_HAB,MK0,2020,12800
A,PPS_EU27_2020_HAB,MK0,2021,14100
A,PPS_EU27_2020_HAB,MK0,2022,15100
A,PPS_EU27_2020_HAB,MK0,2023,15800
A,PPS_EU27_2020_HAB,MK00,2000,5100
A,PPS_EU27_2020_HAB,MK00,2001,5000
A,PPS_EU27_2020_HAB,MK00,2002,5200
A,PPS_EU27_2020_HAB,MK00,2003,5400
A,PPS_EU27_2020_HAB,MK00,2004,5900
A,PPS_EU27_2020_HAB,MK00,2005,6500
A,PPS_EU27_2020_HAB,MK00,2006,7100
A,PPS_EU27_2020_HAB,MK00,2007,7600
A,PPS_EU27_2020_HAB,MK00,2008,8500
A,PPS_EU27_2020_HAB,MK00,2009,8700
A,PPS_EU27_2020_HAB,MK00,2010,9100
A,PPS_EU27_2020_HAB,MK00,2011,9300
A,PPS_EU27_2020_HAB,MK00,2012,9400
A,PPS_EU27_2020_HAB,MK00,2013,9900
A,PPS_EU27_2020_HAB,MK00,2014,10400
A,PPS_EU27_2020_HAB,MK00,2015,10800
A,PPS_EU27_2020_HAB,MK00,2016,11400
A,PPS_EU27_2020_HAB,MK00,2017,11800
A,PPS_EU27_2020_HAB,MK00,2018,12500
A,PPS_EU27_2020_HAB,MK00,2019,13200
A,PPS_EU27_2020_HAB,MK00,2020,12800
A,PPS_EU27_2020_HAB,MK00,2021,14100
A,PPS_EU27_2020_HAB,MK00,2022,15100
A,PPS_EU27_2020_HAB,MK00,2023,15800
A,PPS_EU27_2020_HAB,MT,2000,15300
A,PPS_EU27_2020_HAB,MT,2001,15300
A,PPS_EU27_2020_HAB,MT,2002,16000
A,PPS_EU27_2020_HAB,MT,2003,17100
A,PPS_EU27_2020_HAB,MT,2004,17600
A,PPS_EU27_2020_HAB,MT,2005,18200
A,PPS_EU27_2020_HAB,MT,2006,18500
A,PPS_EU27_2020_HAB,MT,2007,19700
A,PPS_EU27_2020_HAB,MT,2008,20700
A,PPS_EU27_2020_HAB,MT,2009,20200
A,PPS_EU27_2020_HAB,MT,2010,21900
A,PPS_EU27_2020_HAB,MT,2011,21900
A,PPS_EU27_2020_HAB,MT,2012,22700
A,PPS_EU27_2020_HAB,MT,2013,23900
A,PPS_EU27_2020_HAB,MT,2014,25200
A,PPS_EU27_2020_HAB,MT,2015,27600
A,PPS_EU27_2020_HAB,MT,2016,28500
A,PPS_EU27_2020_HAB,MT,2017,31400
A,PPS_EU27_2020_HAB,MT,2018,32600
A,PPS_EU27_2020_HAB,MT,2019,33400
A,PPS_EU27_2020_HAB,MT,2020,31900
A,PPS_EU27_2020_HAB,MT,2021,36200
A,PPS_EU27_2020_HAB,MT,2022,37800
A,PPS_EU27_2020_HAB,MT,2023,40900
A,PPS_EU27_2020_HAB,MT0,2000,15300
A,PPS_EU27_2020_HAB,MT0,2001,15200
A,PPS_EU27_2020_HAB,MT0,2002,16000
A,PPS_EU27_2020_HAB,MT0,2003,17100
A,PPS_EU27_2020_HAB,MT0,2004,17600
A,PPS_EU27_2020_HAB,MT0,2005,18200
A,PPS_EU27_2020_HAB,MT0,2006,18400
A,PPS_EU27_2020_HAB,MT0,2007,19700
A,PPS_EU27_2020_HAB,MT0,2008,20600
